Cluster,Symbol,Name,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Average_Return,Symbol_sim_return,Return,Std Dev
102,580055,KB 블룸버그 레버리지 천연가스 선물 ETN,5,120,14,24,59,1.0,10.0,0.0,0,-53.23,103.64
102,570093,한투 레버리지 천연가스 선물 ETN B,5,120,14,24,59,1.0,10.0,0.0,0,-45.96,105.94
102,500082,신한 블룸버그 2X 천연가스 선물 ETN,5,120,14,24,59,1.0,10.0,0.0,0,-52.16,104.95
102,530111,삼성 레버리지 천연가스 선물 ETN C,5,120,14,24,59,1.0,10.0,0.0,0,-43.71,105.33
102,700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B,5,120,14,24,54,1.0,10.0,0.0,0,-54.29,104.49
102,510037,대신 S&P 2X 천연가스 선물 ETN B,5,120,14,24,54,1.0,10.0,0.0,0,-47.47,104.66
102,610067,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,5,120,14,24,54,1.0,10.0,0.0,0,-54.31,104.59
102,580055,KB 블룸버그 레버리지 천연가스 선물 ETN,5,120,14,24,54,1.0,10.0,0.0,0,-53.23,103.64
102,570093,한투 레버리지 천연가스 선물 ETN B,5,120,14,24,54,1.0,10.0,0.0,0,-45.96,105.94
102,570093,한투 레버리지 천연가스 선물 ETN B,5,120,14,24,74,1.0,10.0,0.0,0,-45.96,105.94
102,580055,KB 블룸버그 레버리지 천연가스 선물 ETN,5,120,14,24,74,1.0,10.0,0.0,0,-53.23,103.64
102,610067,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,5,120,14,24,74,1.0,10.0,0.0,0,-54.31,104.59
102,510037,대신 S&P 2X 천연가스 선물 ETN B,5,120,14,24,74,1.0,10.0,0.0,0,-47.47,104.66
102,610067,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,5,120,14,29,64,1.0,10.0,0.0,0,-54.31,104.59
102,580055,KB 블룸버그 레버리지 천연가스 선물 ETN,5,120,14,29,64,1.0,10.0,0.0,0,-53.23,103.64
102,570093,한투 레버리지 천연가스 선물 ETN B,5,120,14,29,64,1.0,10.0,0.0,0,-45.96,105.94
102,500082,신한 블룸버그 2X 천연가스 선물 ETN,5,120,14,29,64,1.0,10.0,0.0,0,-52.16,104.95
102,530111,삼성 레버리지 천연가스 선물 ETN C,5,120,14,29,64,1.0,10.0,0.0,0,-43.71,105.33
102,700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B,5,120,14,29,59,1.0,10.0,0.0,0,-54.29,104.49
102,510037,대신 S&P 2X 천연가스 선물 ETN B,5,120,14,29,59,1.0,10.0,0.0,0,-47.47,104.66
102,610067,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,5,120,14,29,59,1.0,10.0,0.0,0,-54.31,104.59
102,580055,KB 블룸버그 레버리지 천연가스 선물 ETN,5,120,14,29,59,1.0,10.0,0.0,0,-53.23,103.64
102,570093,한투 레버리지 천연가스 선물 ETN B,5,120,14,29,59,1.0,10.0,0.0,0,-45.96,105.94
102,500082,신한 블룸버그 2X 천연가스 선물 ETN,5,120,14,29,59,1.0,10.0,0.0,0,-52.16,104.95
102,530111,삼성 레버리지 천연가스 선물 ETN C,5,120,14,29,59,1.0,10.0,0.0,0,-43.71,105.33
102,700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B,5,120,14,29,54,1.0,10.0,0.0,0,-54.29,104.49
102,510037,대신 S&P 2X 천연가스 선물 ETN B,5,120,14,29,54,1.0,10.0,0.0,0,-47.47,104.66
102,610067,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,5,120,14,29,54,1.0,10.0,0.0,0,-54.31,104.59
102,580055,KB 블룸버그 레버리지 천연가스 선물 ETN,5,120,14,29,54,1.0,10.0,0.0,0,-53.23,103.64
102,570093,한투 레버리지 천연가스 선물 ETN B,5,120,14,29,54,1.0,10.0,0.0,0,-45.96,105.94
102,500082,신한 블룸버그 2X 천연가스 선물 ETN,5,120,14,29,54,1.0,10.0,0.0,0,-52.16,104.95
102,530111,삼성 레버리지 천연가스 선물 ETN C,5,120,14,29,54,1.0,10.0,0.0,0,-43.71,105.33
102,700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B,5,120,14,24,79,1.0,10.0,0.0,0,-54.29,104.49
102,510037,대신 S&P 2X 천연가스 선물 ETN B,5,120,14,24,79,1.0,10.0,0.0,0,-47.47,104.66
102,610067,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,5,120,14,24,79,1.0,10.0,0.0,0,-54.31,104.59
102,580055,KB 블룸버그 레버리지 천연가스 선물 ETN,5,120,14,24,79,1.0,10.0,0.0,0,-53.23,103.64
102,570093,한투 레버리지 천연가스 선물 ETN B,5,120,14,24,79,1.0,10.0,0.0,0,-45.96,105.94
102,500082,신한 블룸버그 2X 천연가스 선물 ETN,5,120,14,24,79,1.0,10.0,0.0,0,-52.16,104.95
102,530111,삼성 레버리지 천연가스 선물 ETN C,5,120,14,24,79,1.0,10.0,0.0,0,-43.71,105.33
102,700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B,5,120,14,24,74,1.0,10.0,0.0,0,-54.29,104.49
102,700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B,5,120,14,34,79,1.0,10.0,0.0,0,-54.29,104.49
102,530111,삼성 레버리지 천연가스 선물 ETN C,5,120,14,39,54,1.0,10.0,0.0,0,-43.71,105.33
102,500082,신한 블룸버그 2X 천연가스 선물 ETN,5,120,14,39,54,1.0,10.0,0.0,0,-52.16,104.95
102,580055,KB 블룸버그 레버리지 천연가스 선물 ETN,5,120,14,44,79,1.0,10.0,0.0,0,-53.23,103.64
102,570093,한투 레버리지 천연가스 선물 ETN B,5,120,14,49,59,1.0,10.0,0.0,0,-45.96,105.94
102,500082,신한 블룸버그 2X 천연가스 선물 ETN,5,120,14,49,59,1.0,10.0,0.0,0,-52.16,104.95
102,530111,삼성 레버리지 천연가스 선물 ETN C,5,120,14,49,59,1.0,10.0,0.0,0,-43.71,105.33
102,700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B,5,120,14,49,54,1.0,10.0,0.0,0,-54.29,104.49
102,510037,대신 S&P 2X 천연가스 선물 ETN B,5,120,14,49,54,1.0,10.0,0.0,0,-47.47,104.66
102,610067,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,5,120,14,49,54,1.0,10.0,0.0,0,-54.31,104.59
102,580055,KB 블룸버그 레버리지 천연가스 선물 ETN,5,120,14,49,54,1.0,10.0,0.0,0,-53.23,103.64
102,570093,한투 레버리지 천연가스 선물 ETN B,5,120,14,49,54,1.0,10.0,0.0,0,-45.96,105.94
102,500082,신한 블룸버그 2X 천연가스 선물 ETN,5,120,14,49,54,1.0,10.0,0.0,0,-52.16,104.95
102,530111,삼성 레버리지 천연가스 선물 ETN C,5,120,14,49,54,1.0,10.0,0.0,0,-43.71,105.33
102,700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B,5,120,14,44,79,1.0,10.0,0.0,0,-54.29,104.49
102,510037,대신 S&P 2X 천연가스 선물 ETN B,5,120,14,44,79,1.0,10.0,0.0,0,-47.47,104.66
102,610067,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,5,120,14,44,79,1.0,10.0,0.0,0,-54.31,104.59
102,570093,한투 레버리지 천연가스 선물 ETN B,5,120,14,44,79,1.0,10.0,0.0,0,-45.96,105.94
102,500082,신한 블룸버그 2X 천연가스 선물 ETN,5,120,14,44,69,1.0,10.0,0.0,0,-52.16,104.95
102,500082,신한 블룸버그 2X 천연가스 선물 ETN,5,120,14,44,79,1.0,10.0,0.0,0,-52.16,104.95
102,530111,삼성 레버리지 천연가스 선물 ETN C,5,120,14,44,79,1.0,10.0,0.0,0,-43.71,105.33
102,700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B,5,120,14,44,74,1.0,10.0,0.0,0,-54.29,104.49
102,510037,대신 S&P 2X 천연가스 선물 ETN B,5,120,14,44,74,1.0,10.0,0.0,0,-47.47,104.66
102,610067,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,5,120,14,44,74,1.0,10.0,0.0,0,-54.31,104.59
102,580055,KB 블룸버그 레버리지 천연가스 선물 ETN,5,120,14,44,74,1.0,10.0,0.0,0,-53.23,103.64
102,570093,한투 레버리지 천연가스 선물 ETN B,5,120,14,44,74,1.0,10.0,0.0,0,-45.96,105.94
102,500082,신한 블룸버그 2X 천연가스 선물 ETN,5,120,14,44,74,1.0,10.0,0.0,0,-52.16,104.95
102,530111,삼성 레버리지 천연가스 선물 ETN C,5,120,14,44,74,1.0,10.0,0.0,0,-43.71,105.33
102,700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B,5,120,14,44,69,1.0,10.0,0.0,0,-54.29,104.49
102,510037,대신 S&P 2X 천연가스 선물 ETN B,5,120,14,44,69,1.0,10.0,0.0,0,-47.47,104.66
102,610067,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,5,120,14,44,69,1.0,10.0,0.0,0,-54.31,104.59
102,580055,KB 블룸버그 레버리지 천연가스 선물 ETN,5,120,14,44,69,1.0,10.0,0.0,0,-53.23,103.64
102,580055,KB 블룸버그 레버리지 천연가스 선물 ETN,5,120,14,49,59,1.0,10.0,0.0,0,-53.23,103.64
102,610067,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,5,120,14,49,59,1.0,10.0,0.0,0,-54.31,104.59
102,510037,대신 S&P 2X 천연가스 선물 ETN B,5,120,14,49,59,1.0,10.0,0.0,0,-47.47,104.66
102,700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B,5,120,14,49,59,1.0,10.0,0.0,0,-54.29,104.49
102,510037,대신 S&P 2X 천연가스 선물 ETN B,5,120,14,49,79,1.0,10.0,0.0,0,-47.47,104.66
102,610067,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,5,120,14,49,79,1.0,10.0,0.0,0,-54.31,104.59
102,580055,KB 블룸버그 레버리지 천연가스 선물 ETN,5,120,14,49,79,1.0,10.0,0.0,0,-53.23,103.64
102,570093,한투 레버리지 천연가스 선물 ETN B,5,120,14,49,79,1.0,10.0,0.0,0,-45.96,105.94
102,500082,신한 블룸버그 2X 천연가스 선물 ETN,5,120,14,49,79,1.0,10.0,0.0,0,-52.16,104.95
102,530111,삼성 레버리지 천연가스 선물 ETN C,5,120,14,49,79,1.0,10.0,0.0,0,-43.71,105.33
102,700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B,5,120,14,49,74,1.0,10.0,0.0,0,-54.29,104.49
102,510037,대신 S&P 2X 천연가스 선물 ETN B,5,120,14,49,74,1.0,10.0,0.0,0,-47.47,104.66
102,610067,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,5,120,14,49,74,1.0,10.0,0.0,0,-54.31,104.59
102,580055,KB 블룸버그 레버리지 천연가스 선물 ETN,5,120,14,49,74,1.0,10.0,0.0,0,-53.23,103.64
102,570093,한투 레버리지 천연가스 선물 ETN B,5,120,14,49,74,1.0,10.0,0.0,0,-45.96,105.94
102,500082,신한 블룸버그 2X 천연가스 선물 ETN,5,120,14,49,74,1.0,10.0,0.0,0,-52.16,104.95
102,530111,삼성 레버리지 천연가스 선물 ETN C,5,120,14,49,74,1.0,10.0,0.0,0,-43.71,105.33
102,700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B,5,120,14,49,69,1.0,10.0,0.0,0,-54.29,104.49
102,510037,대신 S&P 2X 천연가스 선물 ETN B,5,120,14,49,69,1.0,10.0,0.0,0,-47.47,104.66
102,610067,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,5,120,14,49,69,1.0,10.0,0.0,0,-54.31,104.59
102,580055,KB 블룸버그 레버리지 천연가스 선물 ETN,5,120,14,49,69,1.0,10.0,0.0,0,-53.23,103.64
102,570093,한투 레버리지 천연가스 선물 ETN B,5,120,14,49,69,1.0,10.0,0.0,0,-45.96,105.94
102,500082,신한 블룸버그 2X 천연가스 선물 ETN,5,120,14,49,69,1.0,10.0,0.0,0,-52.16,104.95
102,530111,삼성 레버리지 천연가스 선물 ETN C,5,120,14,49,69,1.0,10.0,0.0,0,-43.71,105.33
102,700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B,5,120,14,49,64,1.0,10.0,0.0,0,-54.29,104.49
102,510037,대신 S&P 2X 천연가스 선물 ETN B,5,120,14,49,64,1.0,10.0,0.0,0,-47.47,104.66
102,610067,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,5,120,14,49,64,1.0,10.0,0.0,0,-54.31,104.59
102,580055,KB 블룸버그 레버리지 천연가스 선물 ETN,5,120,14,49,64,1.0,10.0,0.0,0,-53.23,103.64
102,570093,한투 레버리지 천연가스 선물 ETN B,5,120,14,49,64,1.0,10.0,0.0,0,-45.96,105.94
102,500082,신한 블룸버그 2X 천연가스 선물 ETN,5,120,14,49,64,1.0,10.0,0.0,0,-52.16,104.95
102,530111,삼성 레버리지 천연가스 선물 ETN C,5,120,14,49,64,1.0,10.0,0.0,0,-43.71,105.33
102,570093,한투 레버리지 천연가스 선물 ETN B,5,120,14,44,69,1.0,10.0,0.0,0,-45.96,105.94
102,530111,삼성 레버리지 천연가스 선물 ETN C,5,120,14,44,69,1.0,10.0,0.0,0,-43.71,105.33
102,570093,한투 레버리지 천연가스 선물 ETN B,5,120,14,39,54,1.0,10.0,0.0,0,-45.96,105.94
102,580055,KB 블룸버그 레버리지 천연가스 선물 ETN,5,120,14,39,64,1.0,10.0,0.0,0,-53.23,103.64
102,570093,한투 레버리지 천연가스 선물 ETN B,5,120,14,39,74,1.0,10.0,0.0,0,-45.96,105.94
102,500082,신한 블룸버그 2X 천연가스 선물 ETN,5,120,14,39,74,1.0,10.0,0.0,0,-52.16,104.95
102,530111,삼성 레버리지 천연가스 선물 ETN C,5,120,14,39,74,1.0,10.0,0.0,0,-43.71,105.33
102,700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B,5,120,14,39,69,1.0,10.0,0.0,0,-54.29,104.49
102,510037,대신 S&P 2X 천연가스 선물 ETN B,5,120,14,39,69,1.0,10.0,0.0,0,-47.47,104.66
102,610067,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,5,120,14,39,69,1.0,10.0,0.0,0,-54.31,104.59
102,580055,KB 블룸버그 레버리지 천연가스 선물 ETN,5,120,14,39,69,1.0,10.0,0.0,0,-53.23,103.64
102,570093,한투 레버리지 천연가스 선물 ETN B,5,120,14,39,69,1.0,10.0,0.0,0,-45.96,105.94
102,500082,신한 블룸버그 2X 천연가스 선물 ETN,5,120,14,39,69,1.0,10.0,0.0,0,-52.16,104.95
102,530111,삼성 레버리지 천연가스 선물 ETN C,5,120,14,39,69,1.0,10.0,0.0,0,-43.71,105.33
102,700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B,5,120,14,39,64,1.0,10.0,0.0,0,-54.29,104.49
102,510037,대신 S&P 2X 천연가스 선물 ETN B,5,120,14,39,64,1.0,10.0,0.0,0,-47.47,104.66
102,610067,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,5,120,14,39,64,1.0,10.0,0.0,0,-54.31,104.59
102,570093,한투 레버리지 천연가스 선물 ETN B,5,120,14,39,64,1.0,10.0,0.0,0,-45.96,105.94
102,700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B,5,120,14,44,64,1.0,10.0,0.0,0,-54.29,104.49
102,500082,신한 블룸버그 2X 천연가스 선물 ETN,5,120,14,39,64,1.0,10.0,0.0,0,-52.16,104.95
102,530111,삼성 레버리지 천연가스 선물 ETN C,5,120,14,39,64,1.0,10.0,0.0,0,-43.71,105.33
102,700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B,5,120,14,39,59,1.0,10.0,0.0,0,-54.29,104.49
102,510037,대신 S&P 2X 천연가스 선물 ETN B,5,120,14,39,59,1.0,10.0,0.0,0,-47.47,104.66
102,610067,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,5,120,14,39,59,1.0,10.0,0.0,0,-54.31,104.59
102,580055,KB 블룸버그 레버리지 천연가스 선물 ETN,5,120,14,39,59,1.0,10.0,0.0,0,-53.23,103.64
102,570093,한투 레버리지 천연가스 선물 ETN B,5,120,14,39,59,1.0,10.0,0.0,0,-45.96,105.94
102,500082,신한 블룸버그 2X 천연가스 선물 ETN,5,120,14,39,59,1.0,10.0,0.0,0,-52.16,104.95
102,530111,삼성 레버리지 천연가스 선물 ETN C,5,120,14,39,59,1.0,10.0,0.0,0,-43.71,105.33
102,700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B,5,120,14,39,54,1.0,10.0,0.0,0,-54.29,104.49
102,510037,대신 S&P 2X 천연가스 선물 ETN B,5,120,14,39,54,1.0,10.0,0.0,0,-47.47,104.66
102,610067,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,5,120,14,39,54,1.0,10.0,0.0,0,-54.31,104.59
